ID,Group,f__AKAU3564_sediment_group,f__Desulfuromonadaceae,g__Citrifermentans,g__Geobacter,o__Dehalococcoidales
m61,1,0,0,0,0,0.00261
m62,1,0,0,0,0,0.00262
m63,1,0,0,0,0,0.00263
m64,1,0,0,0,0,0.00264
m65,1,0,0,0,0,0.00265
m66,1,0,0,0,0,0.00266
m67,1,0,0,0,0,0.00267
m68,1,0,0,0,0,0.00268
m69,1,0,0,0,0,0.00269
m70,1,0,0,0,0,0.0027
m71,1,0,0,0,0,0.00271
m72,1,0,0,0,0,0.00272
m73,1,0,0,0,0,0.00273
m74,1,0,0,0,0,0.00274
m75,1,0,0,0,0,0.00275
m76,1,0,0,0,0,0.00276
m77,1,0,0,0,0,0.00277
m78,1,0,0,0,0,0.00278
m79,1,0,0,0,0,0.00279
m80,1,0,0,0,0,0.0028
m81,1,0,0,0,0,0.00281
m82,1,0,0,0,0,0.00282
m83,1,0,0,0,0,0.00283
m84,1,0,0,0,0,0.00284
m85,1,0,0,0,0,0.00285
m86,1,0,0,0,0,0.00286
m87,1,0,0,0,0,0.00287
m88,1,0,0,0,0,0.00288
m89,1,0,0,0,0,0.00289
m90,1,0,0,0,0,0.0029
m91,1,0,0,0,0,0.00291
m92,1,0,0,0,0,0.00292
m93,1,0,0,0,0,0.00293
m94,1,0,0,0,0,0.00294
m95,1,0,0,0,0,0.00295
m96,1,0,0,0,0,0.00296
m97,1,0,0,0,0,0.00297
m98,1,0,0,0,0,0.00298
m99,1,0,0,0,0,0.00299
m100,1,0,0,0,0,0.003
m101,1,0,0,0,0,0.00301
m102,1,0,0,0,0,0.00302
m103,1,0,0,0,0,0.00303
m104,1,0,0,0,0,0.00304
m105,1,0,0,0,0,0.00305
m106,1,0,0,0,0,0.00306
m107,1,0,0,0,0,0.00307
m108,1,0,0,0,0,0.00308
m109,1,0,0,0,0,0.00309
m110,1,0,0,0,0,0.0031
m111,1,0,0,0,0,0.00311
m112,1,0,0,0,0,0.00312
m113,1,0,0,0,0,0.00313
m114,1,0,0,0,0,0.00314
m115,1,0,0,0,0,0.00315
m116,1,0,0,0,0,0.00316
m117,1,0,0,0,0,0.00317
m118,1,0,0,0,0,0.00318
m119,1,0,0,0,0,0.00319
m120,1,0,0,0,0,0.0032
m121,1,0,0,0,0,0.00321
m122,1,0,0,0,0,0.00322
m123,1,0,0,0,0,0.00323
m124,1,0,0,0,0,0.00324
m125,1,0,0,0,0,0.00325
m126,1,0,0,0,0,0.00326
m127,1,0,0,0,0,0.00327
m128,1,0,0,0,0,0.00328
m129,1,0,0,0,0,0.00329
m130,1,0,0,0,0,0.0033
m131,1,0,0,0,0,0.00331
m132,1,0,0,0,0,0.00332
m133,1,0,0,0,0,0.00333
m134,1,0,0,0,0,0.00334
m135,1,0,0,0,0,0.00335
m136,1,0,0,0,0,0.00336
m137,1,0,0,0,0,0.00337
m138,1,0,0,0,0,0.00338
m139,1,0,0,0,0,0.00339
m140,1,0,0,0,0,0.0034
m141,1,0,0,0,0,0.00341
m142,1,0,0,0,0,0.00342
m143,1,0,0,0,0,0.00343
m144,1,0,0,0,0,0.00344
m145,1,0,0,0,0,0.00345
m146,1,0,0,0,0,0.00346
m147,1,0,0,0,0,0.00347
m148,1,0,0,0,0,0.00348
m149,1,0,0,0,0,0.00349
m150,1,0,0,0,0,0.0035
m151,1,0,0,0,0,0.00351
m152,1,0,0,0,0,0.00352
m153,1,0,0,0,0,0.00353
m154,1,0,0,0,0,0.00354
m155,1,0,0,0,0,0.00355
m156,1,0,0,0,0,0.00356
m157,1,0,0,0,0,0.00357
m158,1,0,0,0,0,0.00358
m159,1,0,0,0,0,0.00359
m160,1,0,0,0,0,0.0036
m161,1,0,0,0,0,0.00361
m162,1,0,0,0,0,0.00362
m163,1,0,0,0,0,0.00363
m164,1,0,0,0,0,0.00364
m165,1,0,0,0,0,0.00365
m166,1,0,0,0,0,0.00366
m167,1,0,0,0,0,0.00367
m168,1,0,0,0,0,0.00368
m169,1,0,0,0,0,0.00369
m170,1,0,0,0,0,0.0037
m171,1,0,0,0,0,0.00371
m172,1,0,0,0,0,0.00372
m173,1,0,0,0,0,0.00373
m174,1,0,0,0,0,0.00374
m175,1,0,0,0,0,0.00375
m176,1,0,0,0,0,0.00376
m177,1,0,0,0,0,0.00377
m178,1,0,0,0,0,0.00378
m179,1,0,0,0,0,0.00379
m180,1,0,0,0,0,0.0038
m181,1,0,0,0,0,0.00381
m182,1,0,0,0,0,0.00382
m183,1,0,0,0,0,0.00383
m184,1,0,0,0,0,0.00384
m185,1,0,0,0,0,0.00385
m186,1,0,0,0,0,0.00386
m187,1,0,0,0,0,0.00387
m188,1,0,0,0,0,0.00388
m189,1,0,0,0,0,0.00389
m190,1,0,0,0,0,0.0039
m191,1,0,0,0,0,0.00391
m192,1,0,0,0,0,0.00392
m193,1,0,0,0,0,0.00393
m194,1,0,0,0,0,0.00394
m195,1,0,0,0,0,0.00395
m196,1,0,0,0,0,0.00396
m197,1,0,0,0,0,0.00397
m198,1,0,0,0,0,0.00398
m199,1,0,0,0,0,0.00399
m200,1,0,0,0,0,0.004
m201,1,0,0,0,0,0.00401
m202,1,0,0,0,0,0.00402
m203,1,0,0,0,0,0.00403
m204,1,0,0,0,0,0.00404
m205,1,0,0,0,0,0.00405
m206,1,0,0,0,0,0.00406
m207,1,0,0,0,0,0.00407
m208,1,0,0,0,0,0.00408
m209,1,0,0,0,0,0.00409
m210,1,0,0,0,0,0.0041
m211,1,0,0,0,0,0.00411
m212,1,0,0,0,0,0.00412
m213,1,0,0,0,0,0.00413
m214,1,0,0,0,0,0.00414
m215,1,0,0,0,0,0.00415
m216,1,0,0,0,0,0.00416
m217,1,0,0,0,0,0.00417
m218,1,0,0,0,0,0.00418
m219,1,0,0,0,0,0.00419
m220,1,0,0,0,0,0.0042
m221,1,0,0,0,0,0.00421
m222,1,0,0,0,0,0.00422
m223,1,0,0,0,0,0.00423
m224,1,0,0,0,0,0.00424
m225,1,0,0,0,0,0.00425
m226,1,0,0,0,0,0.00426
m227,1,0,0,0,0,0.00427
m228,1,0,0,0,0,0.00428
m229,1,0,0,0,0,0.00429
m230,1,0,0,0,0,0.0043
m231,1,0,0,0,0,0.00431
m232,1,0,0,0,0,0.00432
m233,1,0,0,0,0,0.00433
m234,1,0,0,0,0,0.00434
m235,1,0,0,0,0,0.00435
m236,1,0,0,0,0,0.00436
m237,1,0,0,0,0,0.00437
m238,1,0,0,0,0,0.00438
m239,1,0,0,0,0,0.00439
m240,1,0,0,0,0,0.0044
m241,1,0,0,0,0,0.00441
m242,1,0,0,0,0,0.00442
m243,1,0,0,0,0,0.00443
m244,1,0,0,0,0,0.00444
m245,1,0,0,0,0,0.00445
m246,1,0,0,0,0,0.00446
m247,1,0,0,0,0,0.00447
m248,1,0,0,0,0,0.00448
m249,1,0,0,0,0,0.00449
m250,1,0,0,0,0,0.0045
m251,1,0,0,0,0,0.00451
m252,1,0,0,0,0,0.00452
m253,1,0,0,0,0,0.00453
m254,1,0,0,0,0,0.00454
m255,1,0,0,0,0,0.00455
m256,1,0,0,0,0,0.00456
m257,1,0,0,0,0,0.00457
m258,1,0,0,0,0,0.00458
m259,1,0,0,0,0,0.00459
m260,1,0,0,0,0,0.0046
m261,1,0,0,0,0,0.00461
m262,1,0,0,0,0,0.00462
m263,1,0,0,0,0,0.00463
m264,1,0,0,0,0,0.00464
m265,1,0,0,0,0,0.00465
m266,1,0,0,0,0,0.00466
m267,1,0,0,0,0,0.00467
m268,1,0,0,0,0,0.00468
m269,1,0,0,0,0,0.00469
m270,1,0,0,0,0,0.0047
m271,1,0,0,0,0,0.00471
m272,1,0,0,0,0,0.00472
m273,1,0,0,0,0,0.00473
m274,1,0,0,0,0,0.00474
m275,1,0,0,0,0,0.00475
m276,1,0,0,0,0,0.00476
m277,1,0,0,0,0,0.00477
m278,1,0,0,0,0,0.00478
m279,1,0,0,0,0,0.00479
m280,1,0,0,0,0,0.0048
m281,1,0,0,0,0,0.00481
m282,1,0,0,0,0,0.00482
m283,1,0,0,0,0,0.00483
m284,1,0,0,0,0,0.00484
m285,1,0,0,0,0,0.00485
m286,1,0,0,0,0,0.00486
m287,1,0,0,0,0,0.00487
m288,1,0,0,0,0,0.00488
m289,1,0,0,0,0,0.00489
m290,1,0,0,0,0,0.0049
m291,1,0,0,0,0,0.00491
m292,1,0,0,0,0,0.00492
m293,1,0,0,0,0,0.00493
m294,1,0,0,0,0,0.00494
m295,1,0,0,0,0,0.00495
m296,1,0,0,0,0,0.00496
m297,1,0,0,0,0,0.00497
m298,1,0,0,0,0,0.00498
m299,1,0,0,0,0,0.00499
m300,1,0,0,0,0,0.005
m301,1,0,0,0,0,0.00501
m302,1,0,0,0,0,0.00502
m303,1,0,0,0,0,0.00503
m304,1,0,0,0,0,0.00504
m305,1,0,0,0,0,0.00505
m306,1,0,0,0,0,0.00506
m307,1,0,0,0,0,0.00507
m308,1,0,0,0,0,0.00508
m309,1,0,0,0,0,0.00509
m310,1,0,0,0,0,0.0051
m311,1,0,0,0,0,0.00511
m312,1,0,0,0,0,0.00512
m313,1,0,0,0,0,0.00513
m314,1,0,0,0,0,0.00514
m315,1,0,0,0,0,0.00515
m316,1,0,0,0,0,0.00516
m317,1,0,0,0,0,0.00517
m318,1,0,0,0,0,0.00518
m319,1,0,0,0,0,0.00519
m320,1,0,0,0,0,0.0052
m321,1,0,0,0,0,0.00521
m322,1,0,0,0,0,0.00522
m323,1,0,0,0,0,0.00523
m324,1,0,0,0,0,0.00524
m325,1,0,0,0,0,0.00525
m326,1,0,0,0,0,0.00526
m327,1,0,0,0,0,0.00527
m328,1,0,0,0,0,0.00528
m329,1,0,0,0,0,0.00529
m330,1,0,0,0,0,0.0053
m331,1,0,0,0,0,0.00531
m332,1,0,0,0,0,0.00532
m333,1,0,0,0,0,0.00533
m334,1,0,0,0,0,0.00534
m335,1,0,0,0,0,0.00535
m336,1,0,0,0,0,0.00536
m337,1,0,0,0,0,0.00537
m338,1,0,0,0,0,0.00538
m339,1,0,0,0,0,0.00539
m340,1,0,0,0,0,0.0054
m341,1,0,0,0,0,0.00541
m342,1,0,0,0,0,0.00542
m343,1,0,0,0,0,0.00543
m344,1,0,0,0,0,0.00544
m345,1,0,0,0,0,0.00545
m346,1,0,0,0,0,0.00546
m347,1,0,0,0,0,0.00547
m348,1,0,0,0,0,0.00548
m349,1,0,0,0,0,0.00549
m350,1,0,0,0,0,0.0055
m351,1,0,0,0,0,0.00551
m352,1,0,0,0,0,0.00552
m353,1,0,0,0,0,0.00553
m354,1,0,0,0,0,0.00554
m355,1,0,0,0,0,0.00555
m356,1,0,0,0,0,0.00556
m357,1,0,0,0,0,0.00557
m358,1,0,0,0,0,0.00558
m359,1,0,0,0,0,0.00559
m360,1,0,0,0,0,0.0056
m361,1,0,0,0,0,0.00561
m362,1,0,0,0,0,0.00562
m363,1,0,0,0,0,0.00563
m364,1,0,0,0,0,0.00564
m365,1,0,0,0,0,0.00565
m366,1,0,0,0,0,0.00566
m367,1,0,0,0,0,0.00567
m368,1,0,0,0,0,0.00568
m369,1,0,0,0,0,0.00569
m370,1,0,0,0,0,0.0057
m371,1,0,0,0,0,0.00571
m372,1,0,0,0,0,0.00572
m373,1,0,0,0,0,0.00573
m374,1,0,0,0,0,0.00574
m375,1,0,0,0,0,0.00575
m376,1,0,0,0,0,0.00576
m377,1,0,0,0,0,0.00577
m378,1,0,0,0,0,0.00578
m379,1,0,0,0,0,0.00579
m380,1,0,0,0,0,0.0058
m381,1,0,0,0,0,0.00581
m382,1,0,0,0,0,0.00582
m383,1,0,0,0,0,0.00583
m384,1,0,0,0,0,0.00584
m385,1,0,0,0,0,0.00585
m386,1,0,0,0,0,0.00586
m387,1,0,0,0,0,0.00587
m388,1,0,0,0,0,0.00588
m389,1,0,0,0,0,0.00589
m390,1,0,0,0,0,0.0059
m391,1,0,0,0,0,0.00591
m392,1,0,0,0,0,0.00592
m393,1,0,0,0,0,0.00593
m394,1,0,0,0,0,0.00594
m395,1,0,0,0,0,0.00595
m396,1,0,0,0,0,0.00596
m397,1,0,0,0,0,0.00597
m398,1,0,0,0,0,0.00598
m399,1,0,0,0,0,0.00599
m400,1,0,0,0,0,0.006
m401,1,0,0,0,0,0.00601
m402,1,0,0,0,0,0.00602
m403,1,0,0,0,0,0.00603
m404,1,0,0,0,0,0.00604
m405,1,0,0,0,0,0.00605
m406,1,0,0,0,0,0.00606
m407,1,0,0,0,0,0.00607
m408,1,0,0,0,0,0.00608
m409,1,0,0,0,0,0.00609
m410,1,0,0,0,0,0.0061
m411,1,0,0,0,0,0.00611
m412,1,0,0,0,0,0.00612
m413,1,0,0,0,0,0.00613
m414,1,0,0,0,0,0.00614
m415,1,0,0,0,0,0.00615
m416,1,0,0,0,0,0.00616
m417,1,0,0,0,0,0.00617
m418,1,0,0,0,0,0.00618
m419,1,0,0,0,0,0.00619
m420,1,0,0,0,0,0.0062
m421,1,0,0,0,0,0.00621
m422,1,0,0,0,0,0.00622
m423,1,0,0,0,0,0.00623
m424,1,0,0,0,0,0.00624
m425,1,0,0,0,0,0.00625
m426,1,0,0,0,0,0.00626
m427,1,0,0,0,0,0.00627
m428,1,0,0,0,0,0.00628
m429,1,0,0,0,0,0.00629
m430,1,0,0,0,0,0.0063
m431,1,0,0,0,0,0.00631
m432,1,0,0,0,0,0.00632
m433,1,0,0,0,0,0.00633
m434,1,0,0,0,0,0.00634
m435,1,0,0,0,0,0.00635
m436,1,0,0,0,0,0.00636
m437,1,0,0,0,0,0.00637
m438,1,0,0,0,0,0.00638
m439,1,0,0,0,0,0.00639
m440,1,0,0,0,0,0.0064
m441,1,0,0,0,0,0.00641
m442,1,0,0,0,0,0.00642
m443,1,0,0,0,0,0.00643
m444,1,0,0,0,0,0.00644
m445,1,0,0,0,0,0.00645
m446,1,0,0,0,0,0.00646
m447,1,0,0,0,0,0.00647
m448,1,0,0,0,0,0.00648
m449,1,0,0,0,0,0.00649
m450,1,0,0,0,0,0.0065
m451,1,0,0,0,0,0.00651
m452,1,0,0,0,0,0.00652
m453,1,0,0,0,0,0.00653
m454,1,0,0,0,0,0.00654
m455,1,0,0,0,0,0.00655
m456,1,0,0,0,0,0.00656
m457,1,0,0,0,0,0.00657
m458,1,0,0,0,0,0.00658
m459,1,0,0,0,0,0.00659
m460,1,0,0,0,0,0.0066
m461,1,0,0,0,0,0.00661
m462,1,0,0,0,0,0.00662
m463,1,0,0,0,0,0.00663
m464,1,0,0,0,0,0.00664
m465,1,0,0,0,0,0.00665
m466,1,0,0,0,0,0.00666
m467,1,0,0,0,0,0.00667
m468,1,0,0,0,0,0.00668
m469,1,0,0,0,0,0.00669
m470,1,0,0,0,0,0.0067
m471,1,0,0,0,0,0.00671
m472,1,0,0,0,0,0.00672
m473,1,0,0,0,0,0.00673
m474,1,0,0,0,0,0.00674
m475,1,0,0,0,0,0.00675
m476,1,0,0,0,0,0.00676
m477,1,0,0,0,0,0.00677
m478,1,0,0,0,0,0.00678
m479,1,0,0,0,0,0.00679
m480,1,0,0,0,0,0.0068
m481,1,0,0,0,0,0.00681
m482,1,0,0,0,0,0.00682
m483,1,0,0,0,0,0.00683
m484,1,0,0,0,0,0.00684
m485,1,0,0,0,0,0.00685
m486,1,0,0,0,0,0.00686
m487,1,0,0,0,0,0.00687
m488,1,0,0,0,0,0.00688
m489,1,0,0,0,0,0.00689
m490,1,0,0,0,0,0.0069
m491,1,0,0,0,0,0.00691
m492,1,0,0,0,0,0.00692
m493,1,0,0,0,0,0.00693
m494,1,0,0,0,0,0.00694
m495,1,0,0,0,0,0.00695
m496,1,0,0,0,0,0.00696
m497,1,0,0,0,0,0.00697
m498,1,0,0,0,0,0.00698
m499,1,0,0,0,0,0.00699
m500,1,0,0,0,0,0.007
m501,1,0,0,0,0,0.00701
m502,1,0,0,0,0,0.00702
m503,1,0,0,0,0,0.00703
m504,1,0,0,0,0,0.00704
m505,1,0,0,0,0,0.00705
m506,1,0,0,0,0,0.00706
m507,1,0,0,0,0,0.00707
m508,1,0,0,0,0,0.00708
m509,1,0,0,0,0,0.00709
m510,1,0,0,0,0,0.0071
m511,1,0,0,0,0,0.00711
m512,1,0,0,0,0,0.00712
m513,1,0,0,0,0,0.00713
m514,1,0,0,0,0,0.00714
m515,1,0,0,0,0,0.00715
m516,1,0,0,0,0,0.00716
m517,1,0,0,0,0,0.00717
m518,1,0,0,0,0,0.00718
m519,1,0,0,0,0,0.00719
m520,1,0,0,0,0,0.0072
m521,1,0,0,0,0,0.00721
m522,1,0,0,0,0,0.00722
m523,1,0,0,0,0,0.00723
m524,1,0,0,0,0,0.00724
m525,1,0,0,0,0,0.00725
m526,1,0,0,0,0,0.00726
m527,1,0,0,0,0,0.00727
m528,1,0,0,0,0,0.00728
m529,1,0,0,0,0,0.00729
m530,1,0,0,0,0,0.0073
m531,1,0,0,0,0,0.00731
m532,1,0,0,0,0,0.00732
m533,1,0,0,0,0,0.00733
m534,1,0,0,0,0,0.00734
m535,1,0,0,0,0,0.00735
m536,1,0,0,0,0,0.00736
m537,1,0,0,0,0,0.00737
m538,1,0,0,0,0,0.00738
m539,1,0,0,0,0,0.00739
m540,1,0,0,0,0,0.0074
m541,1,0,0,0,0,0.00741
m542,1,0,0,0,0,0.00742
m543,1,0,0,0,0,0.00743
m544,1,0,0,0,0,0.00744
m545,1,0,0,0,0,0.00745
m546,1,0,0,0,0,0.00746
m547,1,0,0,0,0,0.00747
m548,1,0,0,0,0,0.00748
m549,1,0,0,0,0,0.00749
m550,1,0,0,0,0,0.0075
m551,1,0,0,0,0,0.00751
m552,1,0,0,0,0,0.00752
m553,1,0,0,0,0,0.00753
m554,1,0,0,0,0,0.00754
m555,1,0,0,0,0,0.00755
m556,1,0,0,0,0,0.00756
m557,1,0,0,0,0,0.00757
m558,1,0,0,0,0,0.00758
m559,1,0,0,0,0,0.00759
m560,1,0,0,0,0,0.0076
m561,1,0,0,0,0,0.00761
m562,1,0,0,0,0,0.00762
m563,1,0,0,0,0,0.00763
m564,1,0,0,0,0,0.00764
m565,1,0,0,0,0,0.00765
m566,1,0,0,0,0,0.00766
m567,1,0,0,0,0,0.00767
m568,1,0,0,0,0,0.00768
m569,1,0,0,0,0,0.00769
m570,1,0,0,0,0,0.0077
m571,1,0,0,0,0,0.00771
m572,1,0,0,0,0,0.00772
m573,1,0,0,0,0,0.00773
m574,1,0,0,0,0,0.00774
m575,1,0,0,0,0,0.00775
m576,1,0,0,0,0,0.00776
m577,1,0,0,0,0,0.00777
m578,1,0,0,0,0,0.00778
m579,1,0,0,0,0,0.00779
m580,1,0,0,0,0,0.0078
m581,1,0,0,0,0,0.00781
m582,1,0,0,0,0,0.00782
m583,1,0,0,0,0,0.00783
m584,1,0,0,0,0,0.00784
m585,1,0,0,0,0,0.00785
m586,1,0,0,0,0,0.00786
m587,1,0,0,0,0,0.00787
m588,1,0,0,0,0,0.00788
m589,1,0,0,0,0,0.00789
m590,1,0,0,0,0,0.0079
m591,1,0,0,0,0,0.00791
m592,1,0,0,0,0,0.00792
m593,1,0,0,0,0,0.00793
m594,1,0,0,0,0,0.00794
m595,1,0,0,0,0,0.00795
m596,1,0,0,0,0,0.00796
m597,1,0,0,0,0,0.00797
m598,1,0,0,0,0,0.00798
m599,1,0,0,0,0,0.00799
m600,1,0,0,0,0,0.008
m601,1,0,0,0,0,0.00801
m602,1,0,0,0,0,0.00802
m603,1,0,0,0,0,0.00803
m604,1,0,0,0,0,0.00804
m605,1,0,0,0,0,0.00805
m606,1,0,0,0,0,0.00806
m607,1,0,0,0,0,0.00807
m608,1,0,0,0,0,0.00808
m609,1,0,0,0,0,0.00809
m610,1,0,0,0,0,0.0081
m611,1,0,0,0,0,0.00811
m612,1,0,0,0,0,0.00812
m613,1,0,0,0,0,0.00813
m614,1,0,0,0,0,0.00814
m615,1,0,0,0,0,0.00815
m616,1,0,0,0,0,0.00816
m617,1,0,0,0,0,0.00817
m618,1,0,0,0,0,0.00818
m619,1,0,0,0,0,0.00819
m620,1,0,0,0,0,0.0082
m621,1,0,0,0,0,0.00821
m622,1,0,0,0,0,0.00822
m623,1,0,0,0,0,0.00823
m624,1,0,0,0,0,0.00824
m625,1,0,0,0,0,0.00825
m626,1,0,0,0,0,0.00826
m627,1,0,0,0,0,0.00827
m628,1,0,0,0,0,0.00828
m629,1,0,0,0,0,0.00829
m630,1,0,0,0,0,0.0083
m631,1,0,0,0,0,0.00831
m632,1,0,0,0,0,0.00832
m633,1,0,0,0,0,0.00833
m634,1,0,0,0,0,0.00834
m635,1,0,0,0,0,0.00835
m636,1,0,0,0,0,0.00836
m637,1,0,0,0,0,0.00837
m638,1,0,0,0,0,0.00838
m639,1,0,0,0,0,0.00839
m640,1,0,0,0,0,0.0084
m641,1,0,0,0,0,0.00841
m642,1,0,0,0,0,0.00842
m643,1,0,0,0,0,0.00843
m644,1,0,0,0,0,0.00844
m645,1,0,0,0,0,0.00845
m646,1,0,0,0,0,0.00846
m647,1,0,0,0,0,0.00847
m648,1,0,0,0,0,0.00848
m649,1,0,0,0,0,0.00849
m650,1,0,0,0,0,0.0085
m651,1,0,0,0,0,0.00851
m652,1,0,0,0,0,0.00852
m653,1,0,0,0,0,0.00853
m654,1,0,0,0,0,0.00854
m655,1,0,0,0,0,0.00855
m656,1,0,0,0,0,0.00856
m657,1,0,0,0,0,0.00857
m658,1,0,0,0,0,0.00858
m659,1,0,0,0,0,0.00859
m660,1,0,0,0,0,0.0086
m661,1,0,0,0,0,0.00861
m662,1,0,0,0,0,0.00862
m663,1,0,0,0,0,0.00863
m664,1,0,0,0,0,0.00864
m665,1,0,0,0,0,0.00865
m666,1,0,0,0,0,0.00866
m667,1,0,0,0,0,0.00867
m668,1,0,0,0,0,0.00868
m669,1,0,0,0,0,0.00869
m670,1,0,0,0,0,0.0087
m671,1,0,0,0,0,0.00871
m672,1,0,0,0,0,0.00872
m673,1,0,0,0,0,0.00873
m674,1,0,0,0,0,0.00874
m675,1,0,0,0,0,0.00875
m676,1,0,0,0,0,0.00876
m677,1,0,0,0,0,0.00877
m678,1,0,0,0,0,0.00878
m679,1,0,0,0,0,0.00879
m680,1,0,0,0,0,0.0088
m681,1,0,0,0,0,0.00881
m682,1,0,0,0,0,0.00882
m683,1,0,0,0,0,0.00883
m684,1,0,0,0,0,0.00884
m685,1,0,0,0,0,0.00885
m686,1,0,0,0,0,0.00886
m687,1,0,0,0,0,0.00887
m688,1,0,0,0,0,0.00888
m689,1,0,0,0,0,0.00889
m690,1,0,0,0,0,0.0089
m691,1,0,0,0,0,0.00891
m692,1,0,0,0,0,0.00892
m693,1,0,0,0,0,0.00893
m694,1,0,0,0,0,0.00894
m695,1,0,0,0,0,0.00895
m696,1,0,0,0,0,0.00896
m697,1,0,0,0,0,0.00897
m698,1,0,0,0,0,0.00898
m699,1,0,0,0,0,0.00899
m700,1,0,0,0,0,0.009
m701,1,0,0,0,0,0.00901
m702,1,0,0,0,0,0.00902
m703,1,0,0,0,0,0.00903
m704,1,0,0,0,0,0.00904
m705,1,0,0,0,0,0.00905
m706,1,0,0,0,0,0.00906
m707,1,0,0,0,0,0.00907
m708,1,0,0,0,0,0.00908
m709,1,0,0,0,0,0.00909
m710,1,0,0,0,0,0.0091
m711,1,0,0,0,0,0.00911
m712,1,0,0,0,0,0.00912
m713,1,0,0,0,0,0.00913
m714,1,0,0,0,0,0.00914
m715,1,0,0,0,0,0.00915
m716,1,0,0,0,0,0.00916
m717,1,0,0,0,0,0.00917
m718,1,0,0,0,0,0.00918
m719,1,0,0,0,0,0.00919
m720,1,0,0,0,0,0.0092
m721,1,0,0,0,0,0.00921
m722,1,0,0,0,0,0.00922
m723,1,0,0,0,0,0.00923
m724,1,0,0,0,0,0.00924
m725,1,0,0,0,0,0.00925
m726,1,0,0,0,0,0.00926
m727,1,0,0,0,0,0.00927
m728,1,0,0,0,0,0.00928
m729,1,0,0,0,0,0.00929
m730,1,0,0,0,0,0.0093
m731,1,0,0,0,0,0.00931
m732,1,0,0,0,0,0.00932
m733,1,0,0,0,0,0.00933
m734,1,0,0,0,0,0.00934
m735,1,0,0,0,0,0.00935
m736,1,0,0,0,0,0.00936
m737,1,0,0,0,0,0.00937
m738,1,0,0,0,0,0.00938
m739,1,0,0,0,0,0.00939
m740,1,0,0,0,0,0.0094
m741,1,0,0,0,0,0.00941
m742,1,0,0,0,0,0.00942
m743,1,0,0,0,0,0.00943
m744,1,0,0,0,0,0.00944
m745,1,0,0,0,0,0.00945
m746,1,0,0,0,0,0.00946
m747,1,0,0,0,0,0.00947
m748,1,0,0,0,0,0.00948
m749,1,0,0,0,0,0.00949
m750,1,0,0,0,0,0.0095
m751,1,0,0,0,0,0.00951
m752,1,0,0,0,0,0.00952
m753,1,0,0,0,0,0.00953
m754,1,0,0,0,0,0.00954
m755,1,0,0,0,0,0.00955
m756,1,0,0,0,0,0.00956
m757,1,0,0,0,0,0.00957
m758,1,0,0,0,0,0.00958
m759,1,0,0,0,0,0.00959
m760,1,0,0,0,0,0.0096
m761,1,0,0,0,0,0.00961
m762,1,0,0,0,0,0.00962
m763,1,0,0,0,0,0.00963
m764,1,0,0,0,0,0.00964
m765,1,0,0,0,0,0.00965
m766,1,0,0,0,0,0.00966
m767,1,0,0,0,0,0.00967
m768,1,0,0,0,0,0.00968
m769,1,0,0,0,0,0.00969
m770,1,0,0,0,0,0.0097
